payment_id,order_id,amount,currency,method,error_code,error_reason,error_description,customer_id,timestamp,status,event_type,root_cause_bucket
pay_5790d250bec84c,order_e4631c0fe39940,49128.09,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0065,2026-08-17 08:38:40,failed,payment,retryable_with_delay
pay_1d73ea00df004c,order_6ef516402ade46,3858.1,INR,upi,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0061,2026-08-17 11:28:03,failed,payment,retryable_transient
pay_76d4f3e17b3a44,order_76b14668c4b547,6836.02,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0021,2026-08-17 12:18:18,failed,payment,non_retryable
pay_2cc59a5684c44d,order_dd0739d9b0c340,1194.09,INR,upi,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0042,2026-08-17 12:46:03,failed,payment,retryable_transient
pay_8b2b1a52587b4f,order_77e3138998be41,2631.93,INR,upi,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0079,2026-08-17 14:53:25,failed,payment,retryable_transient
pay_359579b0034d47,order_7f924f4b00734d,4788.65,INR,emandate,BAD_REQUEST_ERROR,mandate_not_approved,The e-mandate registration was not approved in time by the customer.,cust_0019,2026-08-17 19:09:54,failed,subscription,retryable_with_delay
pay_054d832a658c43,order_20e1ccd2acce42,8992.32,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0040,2026-08-17 20:27:24,failed,payment,non_retryable
pay_b55805e8f92e42,order_48e86a729b1644,23132.62,INR,netbanking,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0002,2026-08-17 22:22:35,failed,payment,retryable_transient
pay_27ded9fb335d40,order_04760544c9ba48,41418.24,INR,netbanking,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0008,2026-08-17 23:41:48,failed,payment,retryable_transient
pay_7ab9898100df4e,order_20a11b2f755748,16853.0,INR,card,BAD_REQUEST_ERROR,invalid_cvv,The CVV entered was incorrect.,cust_0078,2026-08-17 23:42:19,failed,payment,non_retryable
pay_f2920cd7c29448,order_9ed0bb9a1eed42,21532.85,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0066,2026-08-18 00:20:25,failed,payment,retryable_with_delay
pay_3b33d5c14aea44,order_9d63bcdb6a084c,9295.63,INR,card,GATEWAY_ERROR,issuer_unavailable,The card issuing bank's servers were unavailable.,cust_0086,2026-08-18 01:22:11,failed,payment,retryable_transient
pay_ac27b9bee4324a,order_32ebeeb0d3b94e,5857.05,INR,emandate,GATEWAY_ERROR,issuer_unavailable,The card issuing bank's servers were unavailable.,cust_0006,2026-08-18 01:51:27,failed,subscription,retryable_transient
pay_b36f64c116cd47,order_470f62eb6efc48,21328.01,INR,card,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0077,2026-08-18 03:03:43,failed,payment,retryable_with_delay
pay_53c96b065e5943,order_a161a970d76d49,2035.17,INR,wallet,BAD_REQUEST_ERROR,fraud_suspected,Payment flagged and blocked due to suspected fraudulent activity.,cust_0028,2026-08-18 05:46:47,failed,payment,escalate_human
pay_267c0f59b34e43,order_860b1946b12d43,1317.05,INR,emandate,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0052,2026-08-18 06:45:52,failed,subscription,non_retryable
pay_20cd797ebfac4a,order_f6aaba752f8b48,5112.4,INR,emandate,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0058,2026-08-18 10:48:25,failed,subscription,non_retryable
pay_ebba72dff09e4c,order_a1cd04b4a76740,476.62,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0030,2026-08-18 14:18:08,failed,payment,non_retryable
pay_aaf91d34569441,order_19ff51e5a7134c,18774.74,INR,card,GATEWAY_ERROR,issuer_unavailable,The card issuing bank's servers were unavailable.,cust_0007,2026-08-18 16:17:34,failed,payment,retryable_transient
pay_f518e4d5e59e46,order_47d7ca45d13547,17209.66,INR,card,BAD_REQUEST_ERROR,invalid_cvv,The CVV entered was incorrect.,cust_0030,2026-08-18 17:43:22,failed,payment,non_retryable
pay_56173cdd46d34a,order_de612a075a004d,43259.92,INR,netbanking,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0087,2026-08-18 19:46:52,failed,payment,retryable_transient
pay_046d35bddbbc45,order_583c385656ad46,34105.44,INR,netbanking,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0102,2026-08-18 21:53:06,failed,payment,retryable_transient
pay_304f1bdde06d4d,order_9d48bc9c19c741,15747.22,INR,card,BAD_REQUEST_ERROR,invalid_cvv,The CVV entered was incorrect.,cust_0027,2026-08-18 22:45:47,failed,payment,non_retryable
pay_af1d624c5f9b45,order_48bc718d1a7a42,3938.79,INR,card,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0032,2026-08-19 05:03:08,failed,payment,non_retryable
pay_3c711935dda74e,order_c1bc16e8c06a48,15211.64,INR,card,BAD_REQUEST_ERROR,invalid_cvv,The CVV entered was incorrect.,cust_0094,2026-08-19 08:16:18,failed,payment,non_retryable
pay_552ccaad393949,order_8a30ac848c4b44,1173.0,INR,upi,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0056,2026-08-19 09:36:34,failed,payment,retryable_transient
pay_b3ec4d29ecb546,order_c25501a0c1974e,18550.25,INR,netbanking,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0116,2026-08-19 12:24:51,failed,payment,retryable_with_delay
pay_eb6bd0ef8ad841,order_0778eff99d4e4c,31598.28,INR,netbanking,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0040,2026-08-19 12:57:52,failed,payment,retryable_transient
pay_364501aacaef49,order_7b3da6a5c5314e,1419.11,INR,card,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0039,2026-08-19 15:32:24,failed,payment,retryable_transient
pay_983591373fc64d,order_32d37bc8af354d,4368.17,INR,wallet,BAD_REQUEST_ERROR,payment_cancelled,The customer cancelled the payment/checkout before completion.,cust_0080,2026-08-19 17:04:11,failed,payment,abandoned_checkout
pay_8d55000cea8848,order_7d16e04f76ab4b,6924.29,INR,upi,GATEWAY_ERROR,bank_technical_error,A technical error occurred at the bank's end.,cust_0008,2026-08-19 22:36:07,failed,payment,retryable_transient
pay_15759de521fb4b,order_e77efc325b4e45,248.32,INR,wallet,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0032,2026-08-19 22:44:33,failed,payment,retryable_transient
pay_7e8faae1c2dc4c,order_c18f9628111c4a,3014.29,INR,card,GATEWAY_ERROR,issuer_unavailable,The card issuing bank's servers were unavailable.,cust_0017,2026-08-20 04:51:33,failed,payment,retryable_transient
pay_7610fb57b2a74a,order_86c439923e0b45,3215.13,INR,wallet,GATEWAY_ERROR,network_timeout,The request timed out due to network issues at the gateway.,cust_0007,2026-08-20 10:00:43,failed,payment,retryable_transient
pay_6c70966be20c4f,order_d911f57cf76340,22684.64,INR,netbanking,BAD_REQUEST_ERROR,otp_timeout,The OTP was not entered within the allowed time.,cust_0012,2026-08-20 14:48:19,failed,payment,retryable_transient
pay_034ca3f9560942,order_005279a2409e42,8873.5,INR,upi,BAD_REQUEST_ERROR,insufficient_funds,Payment failed due to insufficient funds in the customer's account.,cust_0023,2026-08-20 16:30:32,failed,payment,retryable_with_delay
pay_58b193e18fba4f,order_59345653e78b40,7974.84,INR,card,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0071,2026-08-20 18:57:48,failed,payment,non_retryable
pay_d4cb00971fff47,order_cb20ce375bcc45,1204.36,INR,emandate,BAD_REQUEST_ERROR,mandate_not_approved,The e-mandate registration was not approved in time by the customer.,cust_0074,2026-08-20 20:36:18,failed,subscription,retryable_with_delay
pay_d36fe41b952947,order_fd1c328b42e34d,4702.79,INR,emandate,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0116,2026-08-20 23:56:47,failed,subscription,non_retryable
pay_0133f87b22f145,order_14769c238e3241,8131.42,INR,emandate,BAD_REQUEST_ERROR,card_declined,The card was declined by the issuing bank.,cust_0098,2026-08-21 03:19:25,failed,subscription,non_retryable
pay_885daddda0a945,order_ec9cf4f609864c,8675.12,INR,emandate,BAD_REQUEST_ERROR,expired_card,The card used for payment has expired.,cust_0085,2026-08-21 09:33:15,failed,subscription,non_retryable
